,timestamp,packge_ratio_package,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,package_power,core_power,uncore_power,dram_power,node_type,id
600,1695117463,1.0,0.6666666666666666,527.6666666666667,390.0,0.3333333333333333,2.922000005841255,0.0,0.0,0.0,1.0,all containers
601,1695117466,1.0,0.3333333333333333,536.3333333333334,302.3333333333333,0.3333333333333333,4.052999999374151,0.0,0.0,0.8709999993443489,1.0,all containers
602,1695117469,1.0,0.6666666666666666,528.0,199.0,0.0,1.2910000048577785,0.0,0.0,0.0,1.0,all containers
603,1695117472,1.0,0.3333333333333333,582.3333333333333,308.6666666666667,0.6666666666666666,13.027000002563,0.0,0.0,9.140000000596046,1.0,all containers
604,1695117475,1.0,0.6666666666666666,6263.666666666667,263.0,0.0,96.26799999922514,0.0,0.0,27.720000006258488,1.0,all containers
605,1695117478,1.0,0.3333333333333333,8093.333333333333,202.0,0.3333333333333333,125.1600000038743,0.0,0.0,33.95000000298023,1.0,all containers
606,1695117481,1.0,0.6666666666666666,8062.666666666667,193.33333333333331,0.3333333333333333,117.76000000536442,0.0,0.0,29.70099999755621,1.0,all containers
607,1695117484,1.0,0.3333333333333333,8037.000000000001,215.66666666666669,0.3333333333333333,121.87800000235438,0.0,0.0,32.84300000220537,1.0,all containers
608,1695117487,1.0,0.6666666666666666,8087.999999999999,226.33333333333334,0.3333333333333333,122.05200000479817,0.0,0.0,32.1600000038743,1.0,all containers
609,1695117490,1.0,0.3333333333333333,8181.666666666666,189.0,0.3333333333333333,122.5460000038147,0.0,0.0,31.214999996125698,1.0,all containers
610,1695117493,1.0,0.6666666666666666,8015.999999999999,245.66666666666669,0.6666666666666666,120.68400000035763,0.0,0.0,32.14000000059605,1.0,all containers
611,1695117496,1.0,0.3333333333333333,8045.666666666667,234.33333333333334,0.3333333333333333,121.83700000494719,0.0,0.0,32.98100000247359,1.0,all containers
612,1695117499,1.0,0.6666666666666666,8080.0,214.66666666666666,0.3333333333333333,122.1330000013113,0.0,0.0,32.14600000157952,1.0,all containers
